prob,file
0.019351,0_2.txt
0.000016,10000_4.txt
0.000034,10001_1.txt
0.003487,10002_3.txt
0.050085,10003_3.txt
0.001984,10004_2.txt
0.021327,10005_2.txt
0.000044,10006_2.txt
0.000023,10007_4.txt
0.111970,10008_4.txt
0.000133,10009_3.txt
0.159739,1000_3.txt
0.000407,10010_2.txt
0.000028,10011_1.txt
0.000028,10012_1.txt
0.001390,10013_4.txt
0.000271,10014_2.txt
0.116613,10015_4.txt
0.000266,10016_3.txt
0.012153,10017_1.txt
0.000030,10018_1.txt
0.000018,10019_1.txt
0.002874,1001_4.txt
0.000371,10020_1.txt
0.000261,10021_3.txt
0.000089,10022_4.txt
0.004182,10023_4.txt
0.000178,10024_3.txt
0.000920,10025_2.txt
0.325511,10026_3.txt
0.001692,10027_1.txt
0.000308,10028_3.txt
0.000124,10029_1.txt
0.009658,1002_3.txt
0.080980,10030_3.txt
0.000070,10031_2.txt
0.022504,10032_1.txt
0.000116,10033_1.txt
0.000117,10034_1.txt
0.000289,10035_1.txt
0.000022,10036_1.txt
0.017352,10037_1.txt
0.000018,10038_4.txt
0.000776,10039_1.txt
0.782043,1003_4.txt
0.193573,10040_2.txt
0.000308,10041_1.txt
0.000024,10042_1.txt
0.002123,10043_1.txt
0.000021,10044_2.txt
0.000166,10045_1.txt
0.017282,10046_4.txt
0.000022,10047_1.txt
0.000970,10048_1.txt
0.000018,10049_1.txt
0.000099,1004_4.txt
0.879466,10050_4.txt
0.000044,10051_2.txt
0.002214,10052_4.txt
0.546498,10053_4.txt
0.000062,10054_3.txt
0.001016,10055_1.txt
0.000163,10056_1.txt
0.000043,10057_1.txt
0.001238,10058_2.txt
0.002848,10059_1.txt
0.001537,1005_2.txt
0.000092,10060_3.txt
0.000043,10061_4.txt
0.000501,10062_4.txt
0.000126,10063_1.txt
0.552691,10064_2.txt
0.001456,10065_1.txt
0.001268,10066_1.txt
0.000638,10067_4.txt
0.000045,10068_3.txt
0.000983,10069_3.txt
0.000022,1006_3.txt
0.002792,10070_3.txt
0.000454,10071_2.txt
0.000025,10072_1.txt
0.000033,10073_3.txt
0.778351,10074_3.txt
0.000324,10075_3.txt
0.000073,10076_3.txt
0.000386,10077_3.txt
0.000297,10078_3.txt
0.000024,10079_1.txt
0.000539,1007_4.txt
0.000039,10080_1.txt
0.000057,10081_1.txt
0.001617,10082_1.txt
0.001040,10083_2.txt
0.198301,10084_3.txt
0.002407,10085_2.txt
0.104070,10086_1.txt
0.000023,10087_1.txt
0.000039,10088_1.txt
0.000262,10089_1.txt
0.087182,1008_2.txt
0.000092,10090_3.txt
0.000082,10091_1.txt
0.002843,10092_4.txt
0.000081,10093_1.txt
0.079783,10094_4.txt
0.015386,10095_3.txt
0.000036,10096_1.txt
0.002946,10097_2.txt
0.000097,10098_1.txt
0.063807,10099_4.txt
0.000400,1009_3.txt
0.509081,100_4.txt
0.612645,10100_3.txt
0.000027,10101_4.txt
0.000100,10102_2.txt
0.000022,10103_1.txt
0.000056,10104_1.txt
0.000167,10105_3.txt
0.000022,10106_1.txt
0.000043,10107_2.txt
0.000470,10108_1.txt
0.008972,10109_1.txt
0.000309,1010_1.txt
0.000102,10110_1.txt
0.000018,10111_1.txt
0.000023,10112_1.txt
0.000033,10113_1.txt
0.000033,10114_2.txt
0.000134,10115_1.txt
0.000020,10116_1.txt
0.000029,10117_1.txt
0.000025,10118_1.txt
0.000041,10119_1.txt
0.001079,1011_4.txt
0.000018,10120_1.txt
0.002446,10121_1.txt
0.000019,10122_2.txt
0.002006,10123_4.txt
0.000790,10124_3.txt
0.000163,10125_4.txt
0.000470,10126_4.txt
0.000034,10127_2.txt
0.000862,10128_1.txt
0.000023,10129_2.txt
0.000359,1012_1.txt
0.000032,10130_2.txt
0.000106,10131_3.txt
0.360721,10132_3.txt
0.001431,10133_4.txt
0.008906,10134_4.txt
0.000093,10135_3.txt
0.000030,10136_1.txt
0.000255,10137_2.txt
0.000198,10138_2.txt
0.000079,10139_1.txt
0.001149,1013_1.txt
0.000026,10140_1.txt
0.101168,10141_1.txt
0.183499,10142_3.txt
0.000073,10143_3.txt
0.000153,10144_1.txt
0.000045,10145_1.txt
0.197274,10146_1.txt
0.000047,10147_1.txt
0.000034,10148_1.txt
0.000024,10149_1.txt
0.001507,1014_4.txt
0.000025,10150_2.txt
0.000026,10151_1.txt
0.000078,10152_1.txt
0.000083,10153_1.txt
0.981222,10154_2.txt
0.010103,10155_1.txt
0.000639,10156_3.txt
0.003851,10157_1.txt
0.272525,10158_2.txt
0.003443,10159_4.txt
0.004370,1015_4.txt
0.000193,10160_3.txt
0.000027,10161_1.txt
0.079442,10162_4.txt
0.001271,10163_4.txt
0.676427,10164_4.txt
0.000499,10165_2.txt
0.022003,10166_4.txt
0.000060,10167_4.txt
0.000055,10168_4.txt
0.000079,10169_3.txt
0.141179,1016_3.txt
0.000025,10170_1.txt
0.004012,10171_1.txt
0.000021,10172_1.txt
0.000029,10173_1.txt
0.000105,10174_1.txt
0.000166,10175_2.txt
0.000158,10176_1.txt
0.000027,10177_3.txt
0.000044,10178_1.txt
0.000093,10179_1.txt
0.000464,1017_1.txt
0.000056,10180_1.txt
0.000081,10181_2.txt
0.000528,10182_3.txt
0.000021,10183_1.txt
0.000056,10184_1.txt
0.000059,10185_1.txt
0.000037,10186_1.txt
0.000032,10187_1.txt
0.000515,10188_1.txt
0.000034,10189_1.txt
0.983797,1018_4.txt
0.000666,10190_1.txt
0.000367,10191_1.txt
0.002334,10192_1.txt
0.000927,10193_1.txt
0.000072,10194_1.txt
0.000030,10195_1.txt
0.000038,10196_1.txt
0.000024,10197_2.txt
0.000094,10198_2.txt
0.000054,10199_1.txt
0.000082,1019_3.txt
0.000036,101_3.txt
0.000031,10200_1.txt
0.992038,10201_1.txt
0.009700,10202_4.txt
0.000336,10203_2.txt
0.000110,10204_2.txt
0.010891,10205_1.txt
0.291648,10206_4.txt
0.018058,10207_3.txt
0.000201,10208_1.txt
0.026637,10209_1.txt
0.000547,1020_2.txt
0.001269,10210_3.txt
0.319191,10211_4.txt
0.000125,10212_4.txt
0.010178,10213_4.txt
0.000162,10214_2.txt
0.009817,10215_4.txt
0.000174,10216_1.txt
0.043980,10217_4.txt
0.000900,10218_4.txt
0.000525,10219_4.txt
0.000018,1021_2.txt
0.000455,10220_3.txt
0.000101,10221_2.txt
0.000055,10222_1.txt
0.000111,10223_2.txt
0.000035,10224_2.txt
0.000021,10225_1.txt
0.000470,10226_3.txt
0.000080,10227_3.txt
0.000031,10228_1.txt
0.000118,10229_2.txt
0.005036,1022_3.txt
0.001416,10230_2.txt
0.001446,10231_4.txt
0.000030,10232_1.txt
0.003321,10233_3.txt
0.000573,10234_3.txt
0.439344,10235_3.txt
0.010007,10236_4.txt
0.005823,10237_3.txt
0.998980,10238_2.txt
0.000063,10239_1.txt
0.000077,1023_3.txt
0.000019,10240_1.txt
0.000031,10241_1.txt
0.001007,10242_2.txt
0.000075,10243_2.txt
0.000031,10244_2.txt
0.073708,10245_4.txt
0.000137,10246_2.txt
0.000326,10247_1.txt
0.010608,10248_1.txt
0.000030,10249_1.txt
0.001602,1024_4.txt
0.000028,10250_4.txt
