prob,file
0.053196,10002_1.txt
0.006071,10007_1.txt
0.022057,10015_2.txt
0.022791,10036_1.txt
0.001864,10041_1.txt
0.005510,10048_4.txt
0.012078,1004_4.txt
0.046774,10051_4.txt
0.043085,10052_4.txt
0.003373,10063_1.txt
0.465336,10067_3.txt
0.020521,10068_4.txt
0.636268,10071_1.txt
0.009118,10081_1.txt
0.001549,10089_1.txt
0.003221,10094_1.txt
0.003058,10095_1.txt
0.119635,100_3.txt
0.166896,10100_1.txt
0.000836,10105_1.txt
0.018833,10106_1.txt
0.001354,10115_1.txt
0.972986,10118_4.txt
0.001615,1011_2.txt
0.009419,10131_1.txt
0.000228,10143_1.txt
0.007842,10145_1.txt
0.001408,10150_3.txt
0.000222,10154_1.txt
0.074142,10161_2.txt
0.008294,10178_3.txt
0.034444,10180_1.txt
0.003227,10200_4.txt
0.004323,10201_3.txt
0.020867,10206_3.txt
0.002924,10209_3.txt
0.006530,1020_2.txt
0.002092,10213_1.txt
0.112842,10228_3.txt
0.001905,10236_1.txt
0.011063,10240_1.txt
0.014170,10246_2.txt
0.001213,10247_2.txt
0.001048,10249_1.txt
0.005902,10250_3.txt
0.001595,10255_1.txt
0.004149,10257_1.txt
0.000999,10262_1.txt
0.000561,10265_2.txt
0.025483,10268_1.txt
0.001661,1026_3.txt
0.003922,10271_1.txt
0.003697,10282_2.txt
0.010376,10283_1.txt
0.534090,10287_4.txt
0.001627,1030_2.txt
0.001757,10313_4.txt
0.001298,10315_2.txt
0.858015,10316_3.txt
0.001982,10318_2.txt
0.005586,10321_2.txt
0.003685,10323_1.txt
0.005032,10326_1.txt
0.011031,10328_4.txt
0.004418,10330_1.txt
0.001953,10331_2.txt
0.000974,10334_3.txt
0.011702,1034_2.txt
0.016387,10353_3.txt
0.640115,10357_1.txt
0.985406,10359_1.txt
0.029727,10363_2.txt
0.283079,10370_4.txt
0.754542,10372_3.txt
0.006626,1037_1.txt
0.004055,10381_4.txt
0.129456,10388_4.txt
0.048584,10394_3.txt
0.002072,10397_2.txt
0.001138,10398_3.txt
0.000473,10400_1.txt
0.002214,10403_2.txt
0.003810,10405_4.txt
0.020854,10416_2.txt
0.971298,10421_2.txt
0.574324,10429_1.txt
0.679234,10430_3.txt
0.045274,10431_1.txt
0.031478,10438_4.txt
0.000834,10453_1.txt
0.857884,10457_3.txt
0.001414,10467_1.txt
0.000532,10476_1.txt
0.006587,10484_2.txt
0.622137,10492_1.txt
0.172684,10493_4.txt
0.002437,10494_1.txt
0.130225,10498_3.txt
0.000903,10519_1.txt
0.028109,10522_4.txt
0.001207,10523_2.txt
0.025632,10524_4.txt
0.482137,10528_3.txt
0.073772,10529_4.txt
0.034834,10530_4.txt
0.661737,10532_4.txt
0.003331,10534_1.txt
0.007725,10535_2.txt
0.370800,10542_3.txt
0.001352,10545_1.txt
0.157524,10549_2.txt
0.005297,10556_1.txt
0.476202,10561_1.txt
0.991950,10572_1.txt
0.992159,10576_4.txt
0.009378,1057_3.txt
0.872761,10585_2.txt
0.001249,10590_4.txt
0.005527,10596_1.txt
0.009899,10599_2.txt
0.016061,10602_4.txt
0.000634,10603_1.txt
0.006515,10607_2.txt
0.281224,10616_2.txt
0.502928,10620_4.txt
0.060616,10622_3.txt
0.003246,10626_1.txt
0.051429,10630_1.txt
0.004481,10635_1.txt
0.998437,10653_4.txt
0.956087,10659_2.txt
0.092183,10660_1.txt
0.460504,10661_3.txt
0.007628,10662_1.txt
0.026277,10664_3.txt
0.005568,10679_3.txt
0.000830,10682_1.txt
0.012195,10683_1.txt
0.000484,10690_2.txt
0.044629,10693_4.txt
0.280928,106_2.txt
0.006491,10703_3.txt
0.003219,10706_4.txt
0.005803,10717_4.txt
0.968655,10718_4.txt
0.001478,10723_4.txt
0.011440,10735_4.txt
0.000459,1073_2.txt
0.233233,10740_4.txt
0.022717,10753_2.txt
0.005794,10759_4.txt
0.001266,1075_1.txt
0.003809,10765_1.txt
0.995218,10766_4.txt
0.000761,10768_1.txt
0.002800,10777_2.txt
0.000523,10787_1.txt
0.008597,10796_1.txt
0.000734,1079_3.txt
0.001441,1080_2.txt
0.000922,10814_2.txt
0.013672,10816_2.txt
0.039530,10817_3.txt
0.218420,10822_1.txt
0.072261,10825_1.txt
0.029652,10828_1.txt
0.945011,10829_3.txt
0.000331,10830_1.txt
0.120618,10831_2.txt
0.118287,10834_4.txt
0.001092,10840_4.txt
0.104960,10843_1.txt
0.003044,10844_1.txt
0.001883,10847_4.txt
0.125419,10855_1.txt
0.001392,10856_2.txt
0.002160,10861_4.txt
0.007738,10863_1.txt
0.008449,10872_3.txt
0.082662,10886_4.txt
0.000471,10887_2.txt
0.004735,10890_2.txt
0.000193,10892_1.txt
0.010409,10899_3.txt
0.295874,10906_2.txt
0.000935,1090_1.txt
0.740057,10926_4.txt
0.000783,10928_1.txt
0.001239,10939_3.txt
0.001237,10950_1.txt
0.011185,10952_2.txt
0.008978,10954_1.txt
0.413720,10958_4.txt
0.006781,10959_4.txt
0.007743,10965_1.txt
0.000294,10968_1.txt
0.003859,10971_2.txt
0.000918,10981_2.txt
0.136460,10990_1.txt
0.041076,10991_1.txt
0.001694,11008_1.txt
0.003069,11009_1.txt
0.820873,1100_3.txt
0.001034,11012_1.txt
0.004925,11013_1.txt
0.007260,11015_1.txt
0.770425,11019_4.txt
0.140457,11021_1.txt
0.001649,11024_4.txt
0.049050,11025_1.txt
0.328542,11026_1.txt
0.022133,11031_4.txt
0.004652,11034_1.txt
0.998096,11037_3.txt
0.621729,11040_2.txt
0.000710,11043_1.txt
0.001072,11045_1.txt
0.002213,11049_1.txt
0.001790,11050_1.txt
0.000301,11052_1.txt
0.340390,11053_1.txt
0.779097,11056_4.txt
0.010364,11058_1.txt
0.122585,11061_1.txt
0.002269,11077_2.txt
0.002791,11078_1.txt
0.001873,11086_4.txt
0.003959,11088_4.txt
0.002003,11095_1.txt
0.008695,11097_2.txt
0.003887,11098_1.txt
0.500069,11099_4.txt
0.001452,1109_1.txt
0.002217,11104_1.txt
0.003907,11105_1.txt
0.004133,11111_1.txt
0.006824,11125_1.txt
0.012314,11129_2.txt
0.480495,11132_3.txt
0.015968,11133_3.txt
0.000178,11137_1.txt
0.002056,1113_2.txt
0.933279,11140_1.txt
0.003275,11144_2.txt
0.007271,11150_3.txt
0.000193,11164_1.txt
0.018798,11177_3.txt
0.009378,11178_3.txt
0.004851,1117_1.txt
0.000922,11186_2.txt
0.003332,11196_1.txt
0.007690,11200_4.txt
0.008273,1120_1.txt
0.002251,11210_1.txt
0.001445,11220_1.txt
0.006280,11229_1.txt
0.490782,11234_3.txt
0.002461,11244_4.txt
0.965307,11252_1.txt
0.000517,11253_1.txt
0.002077,11258_3.txt
0.099209,11261_4.txt
0.123467,11262_3.txt
0.000723,11272_1.txt
0.002706,11279_1.txt
0.001826,11283_1.txt
0.022908,11298_3.txt
0.208882,11299_4.txt
0.000534,1129_1.txt
0.009139,11302_4.txt
0.033282,11309_3.txt
0.058910,11311_4.txt
0.042400,11314_1.txt
0.005478,11319_2.txt
0.000808,1131_1.txt
0.000196,11320_1.txt
0.102129,11326_4.txt
0.023280,11342_1.txt
0.000723,11351_1.txt
0.828214,11355_2.txt
0.005085,11360_2.txt
0.014113,11361_4.txt
0.332028,11373_2.txt
0.001816,11376_2.txt
0.992117,11387_4.txt
0.012945,11389_2.txt
0.000894,1138_2.txt
0.272159,11391_2.txt
0.993190,11395_4.txt
0.995154,113_4.txt
0.012351,11406_1.txt
0.412241,11410_3.txt
0.000735,11413_1.txt
0.086070,11416_4.txt
0.367949,11417_3.txt
0.188955,11419_1.txt
0.049132,11425_1.txt
0.001166,11426_1.txt
0.001467,11428_1.txt
0.795133,11433_4.txt
0.006243,11439_3.txt
0.853991,11441_4.txt
0.000713,11448_2.txt
0.037601,11454_4.txt
0.007064,11455_1.txt
0.964870,11458_3.txt
0.102651,11459_4.txt
0.038019,11462_4.txt
0.001017,11464_1.txt
0.070023,11468_3.txt
0.001772,11472_1.txt
0.996786,11488_3.txt
0.001151,1148_4.txt
0.002050,11493_2.txt
0.922777,11496_4.txt
0.000907,11499_1.txt
0.000523,11523_2.txt
0.000622,11540_2.txt
0.120243,11549_2.txt
0.001221,11551_1.txt
0.000438,11557_1.txt
0.006688,11559_4.txt
0.152347,11563_3.txt
0.068481,11566_2.txt
0.001827,11572_1.txt
0.011101,11579_2.txt
0.248488,11598_4.txt
0.000954,115_2.txt
0.000185,11602_1.txt
0.000594,11604_1.txt
0.000187,1160_1.txt
0.007058,11611_3.txt
0.011794,11618_1.txt
0.005621,11633_1.txt
0.000544,11634_1.txt
0.005887,11639_1.txt
0.002600,1163_3.txt
0.000127,11656_2.txt
0.001969,11663_2.txt
0.087790,11671_2.txt
0.002200,11674_2.txt
0.050419,1167_4.txt
0.004359,11694_4.txt
0.000615,11695_1.txt
0.894909,11698_3.txt
0.004392,11699_1.txt
0.031592,11700_2.txt
0.179093,11701_3.txt
