prob,file
0.001158,0_2.txt
0.001870,10000_4.txt
0.001578,10001_1.txt
0.002643,10002_3.txt
0.665139,10003_3.txt
0.008552,10004_2.txt
0.119735,10005_2.txt
0.000475,10006_2.txt
0.068066,10007_4.txt
0.082211,10008_4.txt
0.000504,10009_3.txt
0.086198,1000_3.txt
0.169710,10010_2.txt
0.000544,10011_1.txt
0.000220,10012_1.txt
0.008006,10013_4.txt
0.004132,10014_2.txt
0.959641,10015_4.txt
0.005664,10016_3.txt
0.002442,10017_1.txt
0.024333,10018_1.txt
0.000730,10019_1.txt
0.001323,1001_4.txt
0.019302,10020_1.txt
0.513277,10021_3.txt
0.002845,10022_4.txt
0.850502,10023_4.txt
0.001208,10024_3.txt
0.001148,10025_2.txt
0.006578,10026_3.txt
0.001489,10027_1.txt
0.006165,10028_3.txt
0.000636,10029_1.txt
0.030876,1002_3.txt
0.126331,10030_3.txt
0.001934,10031_2.txt
0.006675,10032_1.txt
0.000822,10033_1.txt
0.000609,10034_1.txt
0.003777,10035_1.txt
0.000119,10036_1.txt
0.219792,10037_1.txt
0.000521,10038_4.txt
0.003997,10039_1.txt
0.553037,1003_4.txt
0.028623,10040_2.txt
0.002681,10041_1.txt
0.000773,10042_1.txt
0.496422,10043_1.txt
0.000664,10044_2.txt
0.000470,10045_1.txt
0.007567,10046_4.txt
0.000363,10047_1.txt
0.000423,10048_1.txt
0.000540,10049_1.txt
0.027361,1004_4.txt
0.969521,10050_4.txt
0.002073,10051_2.txt
0.000338,10052_4.txt
0.993475,10053_4.txt
0.023618,10054_3.txt
0.001816,10055_1.txt
0.176758,10056_1.txt
0.001463,10057_1.txt
0.015609,10058_2.txt
0.014986,10059_1.txt
0.005834,1005_2.txt
0.000842,10060_3.txt
0.309550,10061_4.txt
0.006283,10062_4.txt
0.000826,10063_1.txt
0.042596,10064_2.txt
0.005467,10065_1.txt
0.235177,10066_1.txt
0.040156,10067_4.txt
0.010378,10068_3.txt
0.017858,10069_3.txt
0.004022,1006_3.txt
0.005240,10070_3.txt
0.016389,10071_2.txt
0.000244,10072_1.txt
0.100920,10073_3.txt
0.009096,10074_3.txt
0.015382,10075_3.txt
0.001610,10076_3.txt
0.006932,10077_3.txt
0.002459,10078_3.txt
0.000294,10079_1.txt
0.063988,1007_4.txt
0.003388,10080_1.txt
0.010264,10081_1.txt
0.008230,10082_1.txt
0.777965,10083_2.txt
0.020783,10084_3.txt
0.101114,10085_2.txt
0.091380,10086_1.txt
0.001974,10087_1.txt
0.000591,10088_1.txt
0.005482,10089_1.txt
0.184646,1008_2.txt
0.006191,10090_3.txt
0.004488,10091_1.txt
0.001575,10092_4.txt
0.000191,10093_1.txt
