prob,file
0.979949,12337_7.txt
0.996710,11736_9.txt
0.001241,11930_2.txt
0.481985,3995_1.txt
0.016289,11307_1.txt
0.998693,10898_7.txt
0.997621,3776_10.txt
0.998683,3142_8.txt
0.997006,4176_10.txt
0.986117,1137_4.txt
0.952873,3395_9.txt
0.001739,5149_8.txt
0.000307,9720_2.txt
0.996434,2168_8.txt
0.998858,9185_9.txt
0.959015,10242_8.txt
0.998407,9470_8.txt
0.999069,11107_10.txt
0.006065,6423_3.txt
0.000774,5311_1.txt
0.268632,6445_1.txt
0.998202,9600_8.txt
0.996754,7253_10.txt
0.000502,10837_1.txt
0.450277,6512_7.txt
0.993543,12204_8.txt
0.000537,972_3.txt
0.997503,12303_9.txt
0.000411,9316_3.txt
0.999278,10723_8.txt
0.999054,3692_10.txt
0.999080,210_10.txt
0.000632,10432_2.txt
0.994950,6978_8.txt
0.998794,7294_9.txt
0.998746,531_10.txt
0.786518,6081_4.txt
0.266990,1652_10.txt
0.002969,4329_4.txt
0.122846,10401_2.txt
0.842085,3149_3.txt
0.000398,4986_2.txt
0.000376,4613_4.txt
0.004329,1967_4.txt
0.995153,5635_7.txt
0.993348,3392_7.txt
0.999066,5029_8.txt
0.998290,9988_8.txt
0.009967,9702_2.txt
0.719962,11833_7.txt
0.998668,8989_9.txt
0.000519,11509_1.txt
0.001478,7401_1.txt
0.172936,11091_2.txt
0.985885,12119_7.txt
0.267074,8179_3.txt
0.023295,5956_3.txt
0.000627,2793_1.txt
0.999240,9009_10.txt
0.002377,6194_2.txt
0.000650,8739_1.txt
0.018850,2890_3.txt
0.109185,5831_8.txt
0.000906,4156_1.txt
0.858568,1051_9.txt
0.997599,1729_8.txt
0.938128,5236_10.txt
0.995131,2695_10.txt
0.074465,5618_4.txt
0.998476,785_9.txt
0.997945,4745_7.txt
0.000607,7984_1.txt
0.998665,5921_7.txt
0.001814,1419_7.txt
0.119748,436_1.txt
0.998767,9014_10.txt
0.762904,4312_4.txt
0.138418,1319_1.txt
0.000457,2398_2.txt
0.012465,7786_1.txt
0.545742,6927_2.txt
0.996895,6923_10.txt
0.999136,4897_8.txt
0.000408,1802_2.txt
0.002796,708_4.txt
0.004635,9100_1.txt
0.037749,11872_1.txt
0.977469,6349_10.txt
0.999308,830_10.txt
0.865295,11433_8.txt
0.998797,963_8.txt
0.998686,769_8.txt
0.030090,164_3.txt
0.996045,10888_8.txt
0.997032,10616_7.txt
0.001010,11288_1.txt
0.974170,12378_8.txt
0.277782,6594_10.txt
0.994079,1587_10.txt
0.001460,5632_1.txt
0.862562,10519_9.txt
0.999098,4908_10.txt
0.994643,5190_8.txt
0.998940,10983_10.txt
0.979412,10236_8.txt
0.000660,4047_1.txt
0.999174,9574_9.txt
0.874045,10229_8.txt
0.999148,4527_9.txt
0.997274,4166_9.txt
0.002312,10510_1.txt
0.000847,9332_3.txt
0.998401,811_10.txt
0.000719,8159_1.txt
0.998200,4629_10.txt
0.999085,10844_9.txt
0.007011,6093_8.txt
0.000498,12443_1.txt
0.002618,7616_1.txt
0.001055,7420_2.txt
0.000362,10011_3.txt
0.004366,8481_4.txt
0.997276,11149_10.txt
0.898702,3167_7.txt
0.998858,3683_9.txt
0.999233,6052_9.txt
0.012638,12355_2.txt
0.999049,11919_7.txt
0.000856,3861_4.txt
0.000579,11344_3.txt
0.999113,12245_10.txt
0.997178,0_9.txt
0.000516,2520_2.txt
0.997620,5522_8.txt
0.000595,1994_2.txt
0.914805,9903_2.txt
0.051200,6726_3.txt
0.852483,1083_1.txt
0.000654,9297_1.txt
0.001331,1290_2.txt
0.997872,442_9.txt
0.985627,291_10.txt
0.996357,10556_10.txt
0.999044,2015_8.txt
0.978417,7890_7.txt
0.839213,10408_1.txt
0.000313,1191_1.txt
0.997579,2047_10.txt
0.000482,12183_4.txt
0.998904,5006_10.txt
0.000576,4542_1.txt
0.878675,1921_9.txt
0.996232,9031_10.txt
0.015591,9216_3.txt
0.074348,1350_1.txt
0.001339,5916_2.txt
0.998078,3615_9.txt
0.999093,5348_8.txt
0.998587,5969_10.txt
0.997029,12027_10.txt
0.004668,1727_3.txt
0.002179,9832_3.txt
0.001124,11230_1.txt
0.998933,11652_10.txt
0.001314,4151_1.txt
0.998427,3343_7.txt
0.537838,7784_1.txt
0.998480,1337_7.txt
0.997134,9759_10.txt
0.000421,10257_1.txt
0.000335,7966_4.txt
0.000343,1689_1.txt
0.998564,6520_7.txt
0.998622,34_8.txt
0.998720,8995_9.txt
0.924312,11184_7.txt
0.135670,4422_4.txt
0.001385,7260_1.txt
0.431549,11033_1.txt
0.998695,9702_10.txt
0.001175,3511_4.txt
0.000301,3129_1.txt
0.338318,7524_1.txt
0.002113,831_2.txt
0.000869,9666_1.txt
0.000863,3474_2.txt
0.000613,6699_3.txt
0.998743,2303_8.txt
0.000313,11640_4.txt
0.996309,6233_9.txt
0.466554,9201_8.txt
0.999259,2128_8.txt
0.518048,7840_4.txt
0.996953,11431_10.txt
0.000324,11856_1.txt
0.977939,9685_4.txt
0.294762,1323_1.txt
0.996751,1711_8.txt
0.996680,7269_3.txt
0.001955,154_3.txt
0.000767,10025_1.txt
0.998842,1773_9.txt
0.978524,3703_9.txt
0.049098,9916_2.txt
0.014132,3403_3.txt
0.998334,11444_10.txt
0.993834,6822_7.txt
0.000510,7723_4.txt
0.000297,10154_1.txt
0.000322,4486_4.txt
0.000879,11619_1.txt
0.535799,5163_7.txt
0.156248,8580_9.txt
0.994116,5639_7.txt
0.000894,2310_1.txt
0.044540,8480_3.txt
0.001454,2139_4.txt
0.999065,5358_10.txt
0.860259,287_4.txt
0.000630,12016_1.txt
0.137057,4900_2.txt
0.338572,1808_3.txt
0.000465,9367_2.txt
0.998783,7216_10.txt
0.999012,6551_9.txt
0.998910,1619_10.txt
0.000701,6215_1.txt
0.988439,1420_8.txt
0.000828,9262_3.txt
0.999240,7633_8.txt
0.078642,9578_10.txt
0.198123,12330_4.txt
0.996615,1377_7.txt
0.941325,421_4.txt
0.994585,6764_4.txt
0.000984,11591_2.txt
0.827015,5472_7.txt
0.988745,11197_8.txt
0.998610,6907_8.txt
0.993332,7664_10.txt
0.107792,2006_7.txt
0.950240,9448_7.txt
